id_hex,tokenA,tokenB,full,score,visual_label
0x30a0c119,AGRAFE,GENAE,AGRAFEGENAE,0,
0x30a0c119,AGRA,REAMS,AGRAREAMS,0,
0x30a0c119,AGR,AREN,AGRAREN,0,
0x30a0c119,AGRE,SIRRA,AGRESIRRA,0,
0x30a0c119,AGR,OREIDE,AGROREIDE,0,
0x30a0c119,AHINT,FORMLY,AHINTFORMLY,0,
0x30a0c119,AHINT,TRANKY,AHINTTRANKY,0,
0x30a0c119,ALDANE,CITUA,ALDANECITUA,0,
0x30a0c119,ALECK,FUMMEL,ALECKFUMMEL,0,
0x30a0c119,ALE,GANSEY,ALEGANSEY,0,
0x30a0c119,ALEGAR,MOSEL,ALEGARMOSEL,0,
0x30a0c119,ALENU,ARMADA,ALENUARMADA,0,
0x30a0c119,ALENU,RAMEAL,ALENURAMEAL,0,
0x30a0c119,ALES,UNSEE,ALESUNSEE,0,
0x30a0c119,ALFUR,AWNS,ALFURAWNS,0,
0x30a0c119,ALLAN,SERG,ALLANSERG,0,
0x30a0c119,ALMAH,ONCE,ALMAHONCE,0,
0x30a0c119,ALMAIN,VOIDS,ALMAINVOIDS,0,
0x30a0c119,ALMA,MOIRE,ALMAMOIRE,0,
0x30a0c119,ALMES,MISE,ALMESMISE,0,
0x30a0c119,ALMNER,SIRRA,ALMNERSIRRA,0,
0x30a0c119,ALMOIN,HAEMS,ALMOINHAEMS,0,
0x30a0c119,ALMOND,MORIN,ALMONDMORIN,0,
0x30a0c119,ALMS,EVENE,ALMSEVENE,0,
0x30a0c119,ALMS,NERVE,ALMSNERVE,0,
0x30a0c119,AMMER,VEAL,AMMERVEAL,0,
0x30a0c119,ANCHA,MESO,ANCHAMESO,0,
0x30a0c119,ANCHAT,YEARN,ANCHATYEARN,0,
0x30a0c119,ANCHA,TYES,ANCHATYES,0,
0x30a0c119,APISH,FERVID,APISHFERVID,0,
0x30a0c119,APIS,SHIAI,APISSHIAI,0,
0x30a0c119,ARGALA,JAZZY,ARGALAJAZZY,0,
0x30a0c119,ARG,FRAUEN,ARGFRAUEN,0,
0x30a0c119,ARG,SENSUS,ARGSENSUS,0,
0x30a0c119,ASTRAL,KUMYS,ASTRALKUMYS,0,
0x30a0c119,ASTR,ARENT,ASTRARENT,0,
0x30a0c119,ASTRAY,PIEND,ASTRAYPIEND,0,
0x30a0c119,ASTRAY,YEN,ASTRAYYEN,0,
0x30a0c119,ATTICS,RANDS,ATTICSRANDS,0,
0x30a0c119,AUDION,MIMES,AUDIONMIMES,0,
0x30a0c119,AUDION,VERVE,AUDIONVERVE,0,
0x30a0c119,AUREAL,THEER,AUREALTHEER,0,
0x30a0c119,AUREI,DAER,AUREIDAER,0,
0x30a0c119,AUREI,DAWN,AUREIDAWN,0,
0x30a0c119,AURENE,ROUKY,AURENEROUKY,0,
0x30a0c119,AURES,MEHARI,AURESMEHARI,0,
0x30a0c119,AWHIR,REHOOP,AWHIRREHOOP,0,
0x30a0c119,AWHIR,WHOOPE,AWHIRWHOOPE,0,
0x30a0c119,AWIWI,GRAEME,AWIWIGRAEME,0,
0x30a0c119,AYEN,RISER,AYENRISER,0,
0x30a0c119,AYENS,HERSIR,AYENSHERSIR,0,
0x30a0c119,AYE,SIRRAH,AYESIRRAH,0,
0x30a0c119,AYMARA,EMEUS,AYMARAEMEUS,0,
0x30a0c119,AYNE,AMEND,AYNEAMEND,0,
0x30a0c119,AYNE,ARRIS,AYNEARRIS,0,
0x30a0c119,AYNE,NEEMS,AYNENEEMS,0,
0x30a0c119,AYNE,SRI,AYNESRI,0,
0x30a0c119,AYS,DAIMIO,AYSDAIMIO,0,
0x30a0c119,CAVAE,CORDYL,CAVAECORDYL,0,
0x30a0c119,CAVIE,SEALER,CAVIESEALER,0,
0x30a0c119,CERION,ACINI,CERIONACINI,0,
0x30a0c119,CERION,ALN,CERIONALN,0,
0x30a0c119,CERION,LUKAN,CERIONLUKAN,0,
0x30a0c119,CERION,RIFLE,CERIONRIFLE,0,
0x30a0c119,CERION,VERTU,CERIONVERTU,0,
0x30a0c119,CERIPH,FLEAM,CERIPHFLEAM,0,
0x30a0c119,CODERS,ABEND,CODERSABEND,0,
0x30a0c119,COIR,SABER,COIRSABER,0,
0x30a0c119,COMBY,ARRACE,COMBYARRACE,0,
0x30a0c119,CONAL,MUTEST,CONALMUTEST,0,
0x30a0c119,CONAL,VERA,CONALVERA,0,
0x30a0c119,COOLS,CERA,COOLSCERA,0,
0x30a0c119,CORDYL,MIXED,CORDYLMIXED,0,
0x30a0c119,COVES,AYAH,COVESAYAH,0,
0x30a0c119,COVET,BOHAWN,COVETBOHAWN,0,
0x30a0c119,DIERI,MARSHY,DIERIMARSHY,0,
0x30a0c119,DINERO,CDR,DINEROCDR,0,
0x30a0c119,DISA,GRAIN,DISAGRAIN,0,
0x30a0c119,DITTON,CENSE,DITTONCENSE,0,
0x30a0c119,DOGGLE,ROUSE,DOGGLEROUSE,0,
0x30a0c119,DOUSE,DOGGLE,DOUSEDOGGLE,0,
0x30a0c119,DOZER,OMAGRA,DOZEROMAGRA,0,
0x30a0c119,EMOTES,NEEPS,EMOTESNEEPS,0,
0x30a0c119,EMS,UNSEAL,EMSUNSEAL,0,
0x30a0c119,FLAMS,GAMETE,FLAMSGAMETE,0,
0x30a0c119,FLOAD,THYMES,FLOADTHYMES,0,
0x30a0c119,FLOE,TAMES,FLOETAMES,0,
0x30a0c119,FLOGS,EFTS,FLOGSEFTS,0,
0x30a0c119,FUMER,BETEAR,FUMERBETEAR,0,
0x30a0c119,FURFUR,LLAMA,FURFURLLAMA,0,
0x30a0c119,GAES,RIFFS,GAESRIFFS,0,
0x30a0c119,GARGLE,UTE,GARGLEUTE,0,
0x30a0c119,GARSE,IFFY,GARSEIFFY,0,
0x30a0c119,GARSE,ILYA,GARSEILYA,0,
0x30a0c119,GAWSIE,ALMEH,GAWSIEALMEH,0,
0x30a0c119,GAZES,STAYER,GAZESSTAYER,0,
0x30a0c119,GRAMAS,REGGA,GRAMASREGGA,0,
0x30a0c119,GTE,GARGLE,GTEGARGLE,0,
0x30a0c119,GYRUS,AMYL,GYRUSAMYL,0,
0x30a0c119,GYRUS,URGENT,GYRUSURGENT,0,
0x30a0c119,HADEAN,YORES,HADEANYORES,0,
0x30a0c119,HAIN,ALMAN,HAINALMAN,0,
0x30a0c119,HAPAX,INWALL,HAPAXINWALL,0,
0x30a0c119,HAREM,MOIO,HAREMMOIO,0,
0x30a0c119,HARN,DENAY,HARNDENAY,0,
0x30a0c119,HARRE,NATTLE,HARRENATTLE,0,
0x30a0c119,HARRE,NIXY,HARRENIXY,0,
0x30a0c119,HEAL,FRISS,HEALFRISS,0,
0x30a0c119,HEM,AERO,HEMAERO,0,
0x30a0c119,HEMAL,FEOFFS,HEMALFEOFFS,0,
0x30a0c119,HEMES,ALTHEA,HEMESALTHEA,0,
0x30a0c119,HEMS,NEROL,HEMSNEROL,0,
0x30a0c119,HEMULE,ANC,HEMULEANC,0,
0x30a0c119,HEMULE,ROAMS,HEMULEROAMS,0,
0x30a0c119,HEMULE,RON,HEMULERON,0,
0x30a0c119,HENNIN,ATTLE,HENNINATTLE,0,
0x30a0c119,HERBY,ADAR,HERBYADAR,0,
0x30a0c119,HERBY,ARRAME,HERBYARRAME,0,
0x30a0c119,HERBY,OVARIN,HERBYOVARIN,0,
0x30a0c119,HERSIR,MENSA,HERSIRMENSA,0,
0x30a0c119,HES,ANCHAT,HESANCHAT,0,
0x30a0c119,HET,YAWN,HETYAWN,0,
0x30a0c119,HIPPA,HAEM,HIPPAHAEM,0,
0x30a0c119,HIPPIA,ADMOV,HIPPIAADMOV,0,
0x30a0c119,HIPPIA,EME,HIPPIAEME,0,
0x30a0c119,HIPPIA,REAMS,HIPPIAREAMS,0,
0x30a0c119,HIPPI,AREN,HIPPIAREN,0,
0x30a0c119,HIPPIE,SIRRA,HIPPIESIRRA,0,
0x30a0c119,HIPPI,OREIDE,HIPPIOREIDE,0,
0x30a0c119,HOI,RECART,HOIRECART,0,
0x30a0c119,HYD,VERSUS,HYDVERSUS,0,
0x30a0c119,HYLE,HAE,HYLEHAE,0,
0x30a0c119,HYLISM,EWHOW,HYLISMEWHOW,0,
0x30a0c119,HYPED,WADERS,HYPEDWADERS,0,
0x30a0c119,HYPED,WORDER,HYPEDWORDER,0,
0x30a0c119,IRMA,DENAY,IRMADENAY,0,
0x30a0c119,IWA,GRANDE,IWAGRANDE,0,
0x30a0c119,KONDO,PATROL,KONDOPATROL,0,
0x30a0c119,KURI,POGGE,KURIPOGGE,0,
0x30a0c119,LANDS,MIRFAK,LANDSMIRFAK,0,
0x30a0c119,LATCH,THRAIN,LATCHTHRAIN,0,
0x30a0c119,LAZAR,RUFTER,LAZARRUFTER,0,
0x30a0c119,LIEST,KISSER,LIESTKISSER,0,
0x30a0c119,LORDAN,LUPIN,LORDANLUPIN,0,
0x30a0c119,LULLS,MANSER,LULLSMANSER,0,
0x30a0c119,LULLY,GANSEL,LULLYGANSEL,0,
0x30a0c119,LULLY,GARTHS,LULLYGARTHS,0,
0x30a0c119,LUPIN,DEAIRS,LUPINDEAIRS,0,
0x30a0c119,MALTA,COGGLE,MALTACOGGLE,0,
0x30a0c119,MARAY,SEVENS,MARAYSEVENS,0,
0x30a0c119,MEATS,AFFLUX,MEATSAFFLUX,0,
0x30a0c119,MEATY,ARGALA,MEATYARGALA,0,
0x30a0c119,MEEDS,RHYMIC,MEEDSRHYMIC,0,
0x30a0c119,MELBA,FASCIS,MELBAFASCIS,0,
0x30a0c119,MENAGE,MAR,MENAGEMAR,0,
0x30a0c119,MEN,AGRA,MENAGRA,0,
0x30a0c119,MEN,ASTRAY,MENASTRAY,0,
0x30a0c119,MENAT,ARMADA,MENATARMADA,0,
0x30a0c119,MENAT,RAMEAL,MENATRAMEAL,0,
0x30a0c119,MENG,SALAY,MENGSALAY,0,
0x30a0c119,MEN,HIPPIA,MENHIPPIA,0,
0x30a0c119,MENUS,MADAFU,MENUSMADAFU,0,
0x30a0c119,MENUS,RAFT,MENUSRAFT,0,
0x30a0c119,MENZIE,DUBIO,MENZIEDUBIO,0,
0x30a0c119,MERISM,MAIDY,MERISMMAIDY,0,
0x30a0c119,METTAR,SHYLY,METTARSHYLY,0,
0x30a0c119,MEUTE,AFAR,MEUTEAFAR,0,
0x30a0c119,MEUTE,GARG,MEUTEGARG,0,
0x30a0c119,MEU,ZYMASE,MEUZYMASE,0,
0x30a0c119,MMF,RIMY,MMFRIMY,0,
0x30a0c119,MNEME,HAMETZ,MNEMEHAMETZ,0,
0x30a0c119,MNEME,OPINED,MNEMEOPINED,0,
0x30a0c119,NACHAS,ROYET,NACHASROYET,0,
0x30a0c119,NACHAS,SNYES,NACHASSNYES,0,
0x30a0c119,OLDIE,SANCHE,OLDIESANCHE,0,
0x30a0c119,OLERON,YRS,OLERONYRS,0,
0x30a0c119,ORLES,UNGLEE,ORLESUNGLEE,0,
0x30a0c119,OYES,ANCHA,OYESANCHA,0,
0x30a0c119,PAINED,POKER,PAINEDPOKER,0,
0x30a0c119,PAPPI,NECKER,PAPPINECKER,0,
0x30a0c119,RAGS,SARUS,RAGSSARUS,0,
0x30a0c119,RAG,STRUSE,RAGSTRUSE,0,
0x30a0c119,RAMAGE,MAX,RAMAGEMAX,0,
0x30a0c119,RANGE,MAES,RANGEMAES,0,
0x30a0c119,RANGES,ZAX,RANGESZAX,0,
0x30a0c119,RASTY,NEUMES,RASTYNEUMES,0,
0x30a0c119,RATTLY,ALFUR,RATTLYALFUR,0,
0x30a0c119,RATTLY,SUETY,RATTLYSUETY,0,
0x30a0c119,RECART,GOI,RECARTGOI,0,
0x30a0c119,RECART,STOIT,RECARTSTOIT,0,
0x30a0c119,RESWIM,CAMES,RESWIMCAMES,0,
0x30a0c119,RHA,MESA,RHAMESA,0,
0x30a0c119,RHEA,AGEND,RHEAAGEND,0,
0x30a0c119,RHEBOK,UPHER,RHEBOKUPHER,0,
0x30a0c119,RIE,AYNE,RIEAYNE,0,
0x30a0c119,RIFFS,MAES,RIFFSMAES,0,
0x30a0c119,RIFTS,MESS,RIFTSMESS,0,
0x30a0c119,RIFTY,GENEAR,RIFTYGENEAR,0,
0x30a0c119,RILAWA,ALMEH,RILAWAALMEH,0,
0x30a0c119,RIME,MYMAR,RIMEMYMAR,0,
0x30a0c119,RIMERY,HAYEY,RIMERYHAYEY,0,
0x30a0c119,RIMES,ALMS,RIMESALMS,0,
0x30a0c119,RIME,SAY,RIMESAY,0,
0x30a0c119,RIVED,FAURED,RIVEDFAURED,0,
0x30a0c119,RIYAL,GESTAE,RIYALGESTAE,0,
0x30a0c119,ROAK,SHRAG,ROAKSHRAG,0,
0x30a0c119,ROBES,DAMMED,ROBESDAMMED,0,
0x30a0c119,ROG,ENDAZE,ROGENDAZE,0,
0x30a0c119,ROGGLE,MALTA,ROGGLEMALTA,0,
0x30a0c119,ROG,RAMESH,ROGRAMESH,0,
0x30a0c119,ROHOB,AMPHID,ROHOBAMPHID,0,
0x30a0c119,ROSTRA,ETY,ROSTRAETY,0,
0x30a0c119,ROTES,SUSS,ROTESSUSS,0,
0x30a0c119,ROTSE,NEATLY,ROTSENEATLY,0,
0x30a0c119,ROTS,MESNE,ROTSMESNE,0,
0x30a0c119,ROXANE,LUMEN,ROXANELUMEN,0,
0x30a0c119,ROY,NENE,ROYNENE,0,
0x30a0c119,RUNES,SULFAS,RUNESSULFAS,0,
0x30a0c119,RUSMA,SEAL,RUSMASEAL,0,
0x30a0c119,SATEM,FRANZY,SATEMFRANZY,0,
0x30a0c119,SATEM,GRAGER,SATEMGRAGER,0,
0x30a0c119,SATRAE,MEANS,SATRAEMEANS,0,
0x30a0c119,SNYES,ALIENE,SNYESALIENE,0,
0x30a0c119,SNY,FRAUEN,SNYFRAUEN,0,
0x30a0c119,SNY,SENSUS,SNYSENSUS,0,
0x30a0c119,SPOOLS,SURAH,SPOOLSSURAH,0,
0x30a0c119,STYROL,FURAL,STYROLFURAL,0,
0x30a0c119,SUET,YAWNS,SUETYAWNS,0,
0x30a0c119,SUNDAE,RANLI,SUNDAERANLI,0,
0x30a0c119,SURA,FLEAM,SURAFLEAM,0,
0x30a0c119,SURG,RHEME,SURGRHEME,0,
0x30a0c119,SURRAS,LOWAN,SURRASLOWAN,0,
0x30a0c119,TASSET,AEGLE,TASSETAEGLE,0,
0x30a0c119,ULTRAS,EMEUS,ULTRASEMEUS,0,
0x30a0c119,USSELF,CERAT,USSELFCERAT,0,
0x30a0c119,USSR,ENATE,USSRENATE,0,
0x30a0c119,VERDI,GURIAN,VERDIGURIAN,0,
0x30a0c119,ZANDE,NAGA,ZANDENAGA,0,
0x30a0c119,ZANZE,AZONAL,ZANZEAZONAL,0,
0x34014841,KEPIS,VIDUAL,KEPISVIDUAL,0,
0x34014841,KEYSET,JUGER,KEYSETJUGER,0,
0x34014841,KIKAR,JETTRU,KIKARJETTRU,0,
0x34014841,PETREA,SHOTS,PETREASHOTS,0,
0x34014841,RIDLEY,WASHY,RIDLEYWASHY,0,
0x344210b1,RACIAL,EYRES,RACIALEYRES,0,
0x3838801a,FRAYS,UNSAWN,FRAYSUNSAWN,0,
0x3838801a,SURBED,MIKRA,SURBEDMIKRA,0,
0x3838801a,YALLOW,DINUS,YALLOWDINUS,0,
0x3838801a,YANKED,VIFDA,YANKEDVIFDA,0,
0x38a0c119,ABED,WINARE,ABEDWINARE,0,
0x38a0c119,ABODED,IRISIN,ABODEDIRISIN,0,
0x38a0c119,ABODE,RIMER,ABODERIMER,0,
0x38a0c119,ABOHMS,ARMIDA,ABOHMSARMIDA,0,
0x38a0c119,ABOVE,MAH,ABOVEMAH,0,
0x38a0c119,ABOVE,MIX,ABOVEMIX,0,
0x38a0c119,ACERIN,WHINED,ACERINWHINED,0,
0x38a0c119,ACER,MEMOIR,ACERMEMOIR,0,
0x38a0c119,ACIER,MIAMI,ACIERMIAMI,0,
0x38a0c119,ACINIC,FEUARS,ACINICFEUARS,0,
0x38a0c119,ACINIC,KUAR,ACINICKUAR,0,
0x38a0c119,ACUTES,VIATOR,ACUTESVIATOR,0,
0x38a0c119,ADAGE,SABRA,ADAGESABRA,0,
0x38a0c119,ADAGES,BARAKA,ADAGESBARAKA,0,
0x38a0c119,ADAGY,BRAWS,ADAGYBRAWS,0,
0x38a0c119,ADALID,FULYIE,ADALIDFULYIE,0,
0x38a0c119,ADMI,JUNE,ADMIJUNE,0,
0x38a0c119,ADV,RESUN,ADVRESUN,0,
0x38a0c119,AFARA,LOWED,AFARALOWED,0,
0x38a0c119,AFFEIR,GYMMAL,AFFEIRGYMMAL,0,
0x38a0c119,AGADE,HAGGY,AGADEHAGGY,0,
0x38a0c119,AGADE,HAN,AGADEHAN,0,
0x38a0c119,AGADE,HOR,AGADEHOR,0,
0x38a0c119,AGADE,IZTLE,AGADEIZTLE,0,
0x38a0c119,AGAD,MANI,AGADMANI,0,
0x38a0c119,AGAD,MORW,AGADMORW,0,
0x38a0c119,AGAMIS,DINMAN,AGAMISDINMAN,0,
0x38a0c119,AGAR,WHOD,AGARWHOD,0,
0x38a0c119,AGEE,HAPUKU,AGEEHAPUKU,0,
0x38a0c119,AGEE,KITABI,AGEEKITABI,0,
0x38a0c119,AGEE,PESAGE,AGEEPESAGE,0,
0x38a0c119,AGEISM,DANI,AGEISMDANI,0,
0x38a0c119,AGE,MAW,AGEMAW,0,
0x38a0c119,AGEN,COELOM,AGENCOELOM,0,
0x38a0c119,AGENCY,COUTER,AGENCYCOUTER,0,
0x38a0c119,AGENDA,RHEA,AGENDARHEA,0,
0x38a0c119,AGEND,SHE,AGENDSHE,0,
0x38a0c119,AGEND,SMOLT,AGENDSMOLT,0,
0x38a0c119,AGENE,GYRUS,AGENEGYRUS,0,
0x38a0c119,AGEN,HAVIOR,AGENHAVIOR,0,
0x38a0c119,AGEN,POXY,AGENPOXY,0,
0x38a0c119,AGEN,TCHU,AGENTCHU,0,
0x38a0c119,AGER,SHAD,AGERSHAD,0,
0x38a0c119,AGER,SHAWMS,AGERSHAWMS,0,
0x38a0c119,AGERS,MOLAS,AGERSMOLAS,0,
0x38a0c119,AGGRY,GLEIT,AGGRYGLEIT,0,
0x38a0c119,AGISMS,VARE,AGISMSVARE,0,
0x38a0c119,AGLET,MAYEY,AGLETMAYEY,0,
0x38a0c119,AGRA,CANELA,AGRACANELA,0,
0x38a0c119,AGRA,DWINED,AGRADWINED,0,
0x38a0c119,AGRAL,FEU,AGRALFEU,0,
0x38a0c119,AGR,ARE,AGRARE,0,
0x38a0c119,AGR,ENEID,AGRENEID,0,
0x38a0c119,AGREST,GIPPED,AGRESTGIPPED,0,
0x38a0c119,AGREST,PIGGIE,AGRESTPIGGIE,0,
0x38a0c119,AGROM,ENDED,AGROMENDED,0,
0x38a0c119,AGROM,SIDER,AGROMSIDER,0,
0x38a0c119,AGR,SADIS,AGRSADIS,0,
0x38a0c119,AGR,SEI,AGRSEI,0,
0x38a0c119,AGR,WAIRD,AGRWAIRD,0,
0x38a0c119,AGUILT,TARP,AGUILTTARP,0,
0x38a0c119,AHI,HORME,AHIHORME,0,
0x38a0c119,ALADA,URASE,ALADAURASE,0,
0x38a0c119,ALALA,MFD,ALALAMFD,0,
0x38a0c119,ALALA,RAZEE,ALALARAZEE,0,
0x38a0c119,ALALOI,INEZ,ALALOIINEZ,0,
0x38a0c119,ALBYN,DAWDY,ALBYNDAWDY,0,
0x38a0c119,ALDANE,UNSEEL,ALDANEUNSEEL,0,
0x38a0c119,ALDER,JIVED,ALDERJIVED,0,
0x38a0c119,ALDERS,HODDIN,ALDERSHODDIN,0,
0x38a0c119,ALDINE,DISMAW,ALDINEDISMAW,0,
0x38a0c119,ALEC,ARMADA,ALECARMADA,0,
0x38a0c119,ALEC,RAMEAL,ALECRAMEAL,0,
0x38a0c119,ALECS,DOZER,ALECSDOZER,0,
0x38a0c119,ALECS,MEA,ALECSMEA,0,
0x38a0c119,ALECUP,AMMU,ALECUPAMMU,0,
0x38a0c119,ALEGAR,MODO,ALEGARMODO,0,
0x38a0c119,ALE,HAM,ALEHAM,0,
0x38a0c119,ALEM,EVADED,ALEMEVADED,0,
0x38a0c119,ALEUT,LAR,ALEUTLAR,0,
0x38a0c119,ALFUR,AWA,ALFURAWA,0,
0x38a0c119,ALFUR,FRIES,ALFURFRIES,0,
0x38a0c119,ALFUR,XIX,ALFURXIX,0,
0x38a0c119,ALHET,DIMMY,ALHETDIMMY,0,
0x38a0c119,ALIDA,MAIDS,ALIDAMAIDS,0,
0x38a0c119,ALJOBA,NRITTA,ALJOBANRITTA,0,
0x38a0c119,ALKOXY,CLARES,ALKOXYCLARES,0,
0x38a0c119,ALLAYS,LASSOS,ALLAYSLASSOS,0,
0x38a0c119,ALLAYS,MUJIKS,ALLAYSMUJIKS,0,
0x38a0c119,ALLEVE,OLFACT,ALLEVEOLFACT,0,
0x38a0c119,ALLOSE,MEGASS,ALLOSEMEGASS,0,
0x38a0c119,ALLS,MORROW,ALLSMORROW,0,
0x38a0c119,ALLY,GORA,ALLYGORA,0,
0x38a0c119,ALLY,HAMELT,ALLYHAMELT,0,
0x38a0c119,ALLYIC,JIHADS,ALLYICJIHADS,0,
0x38a0c119,ALMA,HODMEN,ALMAHODMEN,0,
0x38a0c119,ALMAHS,MODEMS,ALMAHSMODEMS,0,
0x38a0c119,ALMAIN,CARMAN,ALMAINCARMAN,0,
0x38a0c119,ALMAIN,VANMEN,ALMAINVANMEN,0,
0x38a0c119,ALMAIN,VARIER,ALMAINVARIER,0,
0x38a0c119,ALMAN,IVA,ALMANIVA,0,
0x38a0c119,ALMA,REVE,ALMAREVE,0,
0x38a0c119,ALMA,WAUK,ALMAWAUK,0,
0x38a0c119,ALMEHS,ALARES,ALMEHSALARES,0,
0x38a0c119,ALME,SALTUS,ALMESALTUS,0,
0x38a0c119,ALME,SIDI,ALMESIDI,0,
0x38a0c119,ALMES,MIS,ALMESMIS,0,
0x38a0c119,ALMIDA,SHOU,ALMIDASHOU,0,
0x38a0c119,ALMOIN,HARE,ALMOINHARE,0,
0x38a0c119,ALMS,EVEN,ALMSEVEN,0,
0x38a0c119,ALMS,NERVES,ALMSNERVES,0,
0x38a0c119,ALMUCE,DASHEL,ALMUCEDASHEL,0,
0x38a0c119,ALNAGE,TURNIX,ALNAGETURNIX,0,
0x38a0c119,ALN,WHAMS,ALNWHAMS,0,
0x38a0c119,ALTO,BOYAUX,ALTOBOYAUX,0,
0x38a0c119,ALW,DRAIN,ALWDRAIN,0,
0x38a0c119,AMERCE,MAWSIE,AMERCEMAWSIE,0,
0x38a0c119,AMLA,DOZERS,AMLADOZERS,0,
0x38a0c119,AMLA,MEAD,AMLAMEAD,0,
0x38a0c119,ANCHAT,BEREDE,ANCHATBEREDE,0,
0x38a0c119,ANCHAT,JOEL,ANCHATJOEL,0,
0x38a0c119,ANCHAT,PIER,ANCHATPIER,0,
0x38a0c119,ANCHAT,TWIERS,ANCHATTWIERS,0,
0x38a0c119,ANCHA,TYE,ANCHATYE,0,
0x38a0c119,ANTIAE,HATTED,ANTIAEHATTED,0,
0x38a0c119,APAIR,DIN,APAIRDIN,0,
0x38a0c119,APAIR,MOHWA,APAIRMOHWA,0,
0x38a0c119,APAYAO,PANNED,APAYAOPANNED,0,
0x38a0c119,APEDOM,SHAVEN,APEDOMSHAVEN,0,
0x38a0c119,APEREA,DISCED,APEREADISCED,0,
0x38a0c119,APERS,VISED,APERSVISED,0,
0x38a0c119,APIIN,ROVEN,APIINROVEN,0,
0x38a0c119,AQUAE,MAL,AQUAEMAL,0,
0x38a0c119,AQUA,RALF,AQUARALF,0,
0x38a0c119,AQUO,ELANDS,AQUOELANDS,0,
0x38a0c119,ARGALA,JAZZ,ARGALAJAZZ,0,
0x38a0c119,ARGYLE,IRISIN,ARGYLEIRISIN,0,
0x38a0c119,ARU,SWAGS,ARUSWAGS,0,
0x38a0c119,ARYA,FURROW,ARYAFURROW,0,
0x38a0c119,ASSARY,AGREAT,ASSARYAGREAT,0,
0x38a0c119,ASSAYS,SKIRTY,ASSAYSSKIRTY,0,
0x38a0c119,ASTELY,HAYE,ASTELYHAYE,0,
0x38a0c119,ASTERS,MUSSAL,ASTERSMUSSAL,0,
0x38a0c119,ASTRAY,BEREDE,ASTRAYBEREDE,0,
0x38a0c119,ASTRAY,JOEL,ASTRAYJOEL,0,
0x38a0c119,ASTRAY,PIER,ASTRAYPIER,0,
0x38a0c119,ASTRAY,TWIERS,ASTRAYTWIERS,0,
0x38a0c119,ATEN,ARRECT,ATENARRECT,0,
0x38a0c119,ATTICE,NARR,ATTICENARR,0,
0x38a0c119,ATTICS,RAND,ATTICSRAND,0,
0x38a0c119,AUDADS,DERRIS,AUDADSDERRIS,0,
0x38a0c119,AUD,AMEED,AUDAMEED,0,
0x38a0c119,AUDIO,DERVE,AUDIODERVE,0,
0x38a0c119,AUREAL,OMENED,AUREALOMENED,0,
0x38a0c119,AUREAL,SADDER,AUREALSADDER,0,
0x38a0c119,AUREAL,THEW,AUREALTHEW,0,
0x38a0c119,AUREI,DAW,AUREIDAW,0,
0x38a0c119,AUREI,EPOXY,AUREIEPOXY,0,
0x38a0c119,AXAL,LIMEYS,AXALLIMEYS,0,
0x38a0c119,AXON,CAXIRI,AXONCAXIRI,0,
0x38a0c119,AYES,IMER,AYESIMER,0,
0x38a0c119,AYES,MIEN,AYESMIEN,0,
0x38a0c119,AYES,RINDED,AYESRINDED,0,
0x38a0c119,AYES,VEND,AYESVEND,0,
0x38a0c119,AYES,VERISM,AYESVERISM,0,
0x38a0c119,AYMARA,WUSS,AYMARAWUSS,0,
0x38a0c119,AYNE,INWIND,AYNEINWIND,0,
0x38a0c119,AYNE,SEVERS,AYNESEVERS,0,
0x38a0c119,AZIDE,MOIRE,AZIDEMOIRE,0,
0x38a0c119,BOPPED,NEEDLY,BOPPEDNEEDLY,0,
0x38a0c119,BYRE,POPPIN,BYREPOPPIN,0,
0x38a0c119,CADDOW,RIVING,CADDOWRIVING,0,
0x38a0c119,CADET,YAHAN,CADETYAHAN,0,
0x38a0c119,CAVIES,WRIT,CAVIESWRIT,0,
0x38a0c119,CEDULE,HATTIC,CEDULEHATTIC,0,
0x38a0c119,CERA,HOOL,CERAHOOL,0,
0x38a0c119,CERIPH,FLEA,CERIPHFLEA,0,
0x38a0c119,CERIPH,RADOME,CERIPHRADOME,0,
0x38a0c119,CERIPH,REFIRE,CERIPHREFIRE,0,
0x38a0c119,CERIPH,WOLF,CERIPHWOLF,0,
0x38a0c119,CERISE,FLED,CERISEFLED,0,
0x38a0c119,CERN,SHEYLE,CERNSHEYLE,0,
0x38a0c119,CHUHRA,FLENCH,CHUHRAFLENCH,0,
0x38a0c119,CODE,FUMERS,CODEFUMERS,0,
0x38a0c119,COOLIE,HEND,COOLIEHEND,0,
0x38a0c119,COOLIE,RIMERS,COOLIERIMERS,0,
0x38a0c119,COOL,MUTEST,COOLMUTEST,0,
0x38a0c119,COOL,VERA,COOLVERA,0,
0x38a0c119,COOPEE,HEEDED,COOPEEHEEDED,0,
0x38a0c119,COOTER,INIOME,COOTERINIOME,0,
0x38a0c119,CORDYL,MAHA,CORDYLMAHA,0,
0x38a0c119,COUTH,DARST,COUTHDARST,0,
0x38a0c119,COUTHE,ETYM,COUTHEETYM,0,
0x38a0c119,COVENT,RIPPET,COVENTRIPPET,0,
0x38a0c119,COVET,YAH,COVETYAH,0,
0x38a0c119,DERIDE,MOIO,DERIDEMOIO,0,
0x38a0c119,DISHES,ALMAIN,DISHESALMAIN,0,
0x38a0c119,DIT,GRAIN,DITGRAIN,0,
0x38a0c119,DITTON,TUMMEL,DITTONTUMMEL,0,
